day,subject,trial,s2,c1,c2,r,stim1_l,stim1_r,stim2_l,stim2_r,stake
1,n2mz7l9u03,93.0,1,1,1,1.0,2,1,1,2,1
1,n2mz7l9u03,93.0,2,2,2,5.0,1,2,2,1,5
1,n2mz7l9u03,94.0,1,2,1,1.0,2,1,1,2,5
1,n2mz7l9u03,94.0,2,2,1,0.0,2,1,1,2,1
1,n2mz7l9u03,95.0,2,2,1,0.0,2,1,2,1,5
1,n2mz7l9u03,95.0,1,1,2,0.0,1,2,1,2,1
1,n2mz7l9u03,96.0,2,2,2,0.0,1,2,2,1,5
1,n2mz7l9u03,96.0,1,1,1,1.0,2,1,1,2,1
1,n2mz7l9u03,97.0,1,1,2,5.0,1,2,2,1,1
1,n2mz7l9u03,97.0,2,1,2,0.0,1,2,2,1,5
1,n2mz7l9u03,98.0,1,1,2,5.0,1,2,2,1,1
1,n2mz7l9u03,98.0,1,1,2,5.0,1,2,2,1,5
1,n2mz7l9u03,99.0,1,1,1,5.0,1,2,2,1,1
1,n2mz7l9u03,99.0,1,1,1,5.0,1,2,2,1,5
1,n2mz7l9u03,100.0,1,1,2,0.0,2,1,2,1,5
1,n2mz7l9u03,100.0,1,1,2,0.0,2,1,2,1,1
1,cxflc6al03,1.0,2,1,,-1.0,1,2,2,1,1
1,cxflc6al03,1.0,,,,-1.0,,,,,5
1,cxflc6al03,2.0,1,1,2,5.0,1,2,2,1,1
1,cxflc6al03,2.0,2,2,1,0.0,2,1,2,1,5
1,cxflc6al03,3.0,2,2,1,0.0,2,1,1,2,1
1,cxflc6al03,3.0,2,2,1,0.0,2,1,1,2,5
1,cxflc6al03,4.0,1,2,2,1.0,2,1,1,2,5
1,cxflc6al03,4.0,1,1,2,1.0,2,1,1,2,1
1,cxflc6al03,5.0,2,2,1,0.0,2,1,2,1,5
1,cxflc6al03,5.0,1,1,2,5.0,2,1,2,1,1
1,cxflc6al03,6.0,1,1,1,0.0,2,1,2,1,1
1,cxflc6al03,6.0,2,2,2,1.0,2,1,1,2,5
1,cxflc6al03,7.0,1,1,2,0.0,1,2,2,1,5
1,cxflc6al03,7.0,2,1,1,5.0,2,1,2,1,1
1,cxflc6al03,8.0,2,2,2,0.0,2,1,2,1,1
1,cxflc6al03,8.0,2,2,1,5.0,1,2,2,1,5
1,cxflc6al03,9.0,2,1,1,0.0,2,1,2,1,5
1,cxflc6al03,9.0,1,1,2,0.0,2,1,2,1,1
1,cxflc6al03,10.0,1,1,2,0.0,1,2,1,2,1
1,cxflc6al03,10.0,2,2,2,0.0,1,2,1,2,5
1,cxflc6al03,11.0,1,1,1,0.0,1,2,1,2,1
1,cxflc6al03,11.0,2,2,2,5.0,1,2,2,1,5
1,cxflc6al03,12.0,2,2,2,1.0,1,2,1,2,1
1,cxflc6al03,12.0,2,1,2,1.0,1,2,1,2,5
1,cxflc6al03,13.0,2,2,1,0.0,1,2,1,2,1
1,cxflc6al03,13.0,1,2,1,0.0,2,1,2,1,5
1,cxflc6al03,14.0,1,1,2,1.0,1,2,1,2,5
1,cxflc6al03,14.0,1,2,,-1.0,1,2,1,2,1
1,cxflc6al03,15.0,2,2,1,5.0,2,1,2,1,5
1,cxflc6al03,15.0,1,2,1,0.0,2,1,2,1,1
1,cxflc6al03,16.0,2,2,2,0.0,2,1,2,1,5
1,cxflc6al03,16.0,1,1,2,1.0,2,1,1,2,1
1,cxflc6al03,17.0,1,1,2,1.0,2,1,1,2,5
1,cxflc6al03,17.0,1,1,2,5.0,1,2,2,1,1
1,cxflc6al03,18.0,1,2,1,5.0,2,1,2,1,1
1,cxflc6al03,18.0,2,2,2,1.0,1,2,1,2,5
1,cxflc6al03,19.0,2,2,2,5.0,2,1,2,1,5
1,cxflc6al03,19.0,2,2,2,1.0,1,2,1,2,1
1,cxflc6al03,20.0,2,2,2,0.0,2,1,2,1,5
1,cxflc6al03,20.0,1,2,1,5.0,2,1,2,1,1
1,cxflc6al03,21.0,2,1,2,5.0,1,2,2,1,5
1,cxflc6al03,21.0,2,1,1,5.0,2,1,2,1,1
1,cxflc6al03,22.0,2,2,1,5.0,1,2,2,1,1
1,cxflc6al03,22.0,2,2,1,1.0,2,1,1,2,5
1,cxflc6al03,23.0,1,1,2,0.0,1,2,2,1,1
1,cxflc6al03,23.0,1,2,1,0.0,2,1,2,1,5
1,cxflc6al03,24.0,1,1,2,0.0,1,2,1,2,1
1,cxflc6al03,24.0,1,1,1,5.0,2,1,2,1,5
1,cxflc6al03,25.0,1,2,1,0.0,1,2,2,1,1
1,cxflc6al03,25.0,1,1,1,1.0,1,2,1,2,5
1,cxflc6al03,26.0,2,2,1,5.0,1,2,2,1,1
1,cxflc6al03,26.0,1,1,2,0.0,1,2,2,1,5
1,cxflc6al03,27.0,2,1,2,1.0,1,2,1,2,1
1,cxflc6al03,27.0,2,1,1,0.0,1,2,1,2,5
1,cxflc6al03,28.0,2,2,2,1.0,1,2,1,2,5
1,cxflc6al03,28.0,1,1,2,5.0,1,2,2,1,1
1,cxflc6al03,29.0,1,2,2,0.0,1,2,1,2,5
1,cxflc6al03,29.0,1,1,1,0.0,1,2,1,2,1
1,cxflc6al03,30.0,1,1,1,1.0,2,1,1,2,5
1,cxflc6al03,30.0,2,2,1,0.0,1,2,2,1,1
1,cxflc6al03,31.0,2,1,1,0.0,1,2,1,2,1
1,cxflc6al03,31.0,1,1,1,0.0,2,1,2,1,5
1,cxflc6al03,32.0,1,1,2,5.0,1,2,2,1,5
1,cxflc6al03,32.0,1,1,1,0.0,2,1,1,2,1
1,cxflc6al03,33.0,2,2,2,5.0,1,2,2,1,5
1,cxflc6al03,33.0,1,1,1,0.0,1,2,1,2,1
1,cxflc6al03,34.0,2,2,2,5.0,2,1,2,1,1
1,cxflc6al03,34.0,2,2,1,0.0,1,2,2,1,5
1,cxflc6al03,35.0,2,1,1,5.0,1,2,2,1,5
1,cxflc6al03,35.0,2,2,1,0.0,1,2,1,2,1
1,cxflc6al03,36.0,2,2,2,1.0,2,1,1,2,5
1,cxflc6al03,36.0,2,1,1,1.0,1,2,1,2,1
1,cxflc6al03,37.0,1,1,1,5.0,1,2,2,1,1
1,cxflc6al03,37.0,1,1,1,5.0,2,1,2,1,5
1,cxflc6al03,38.0,2,2,2,1.0,2,1,1,2,1
1,cxflc6al03,38.0,1,2,1,0.0,1,2,2,1,5
1,cxflc6al03,39.0,2,2,2,0.0,1,2,2,1,5
1,cxflc6al03,39.0,1,2,2,1.0,1,2,1,2,1
1,cxflc6al03,40.0,1,1,1,0.0,1,2,1,2,1
1,cxflc6al03,40.0,1,1,1,0.0,2,1,1,2,5
1,cxflc6al03,41.0,2,1,2,0.0,2,1,1,2,1
1,cxflc6al03,41.0,1,2,2,5.0,1,2,2,1,5
1,cxflc6al03,42.0,2,1,1,5.0,2,1,2,1,5
1,cxflc6al03,42.0,1,1,2,1.0,2,1,1,2,1
1,cxflc6al03,43.0,1,1,1,1.0,1,2,1,2,1
1,cxflc6al03,43.0,1,2,1,1.0,1,2,1,2,5
1,cxflc6al03,44.0,1,1,2,0.0,1,2,1,2,1
1,cxflc6al03,44.0,2,2,2,0.0,2,1,2,1,5
1,cxflc6al03,45.0,2,2,2,5.0,1,2,2,1,5
1,cxflc6al03,45.0,1,1,2,0.0,2,1,2,1,1
1,cxflc6al03,46.0,2,2,1,0.0,1,2,2,1,5
1,cxflc6al03,46.0,1,1,1,1.0,2,1,1,2,1
1,cxflc6al03,47.0,2,2,1,0.0,2,1,1,2,5
1,cxflc6al03,47.0,1,1,2,1.0,1,2,1,2,1
1,cxflc6al03,48.0,2,2,1,5.0,1,2,2,1,5
1,cxflc6al03,48.0,2,2,1,1.0,1,2,1,2,1
1,cxflc6al03,49.0,2,2,2,1.0,1,2,1,2,1
1,cxflc6al03,49.0,2,1,2,1.0,2,1,1,2,5
1,cxflc6al03,50.0,2,2,2,1.0,2,1,1,2,1
1,cxflc6al03,50.0,2,1,2,0.0,1,2,2,1,5
1,cxflc6al03,51.0,1,1,2,1.0,2,1,1,2,1
1,cxflc6al03,51.0,1,2,1,0.0,2,1,2,1,5
1,cxflc6al03,52.0,2,2,2,5.0,1,2,2,1,5
1,cxflc6al03,52.0,2,1,1,0.0,2,1,1,2,1
1,cxflc6al03,53.0,2,1,1,5.0,2,1,2,1,1
1,cxflc6al03,53.0,2,1,1,5.0,1,2,2,1,5
1,cxflc6al03,54.0,1,2,2,5.0,2,1,2,1,1
1,cxflc6al03,54.0,1,1,2,1.0,2,1,1,2,5
1,cxflc6al03,55.0,2,2,2,1.0,2,1,1,2,5
1,cxflc6al03,55.0,2,2,2,1.0,1,2,1,2,1
1,cxflc6al03,56.0,2,2,1,0.0,1,2,2,1,5
1,cxflc6al03,56.0,2,2,2,1.0,2,1,1,2,1
1,cxflc6al03,57.0,2,1,1,0.0,1,2,1,2,5
1,cxflc6al03,57.0,,,,-1.0,,,,,1
1,cxflc6al03,58.0,1,1,2,1.0,1,2,1,2,1
1,cxflc6al03,58.0,,,,-1.0,,,,,5
1,cxflc6al03,59.0,2,2,1,0.0,1,2,2,1,5
1,cxflc6al03,59.0,2,1,1,0.0,1,2,1,2,1
1,cxflc6al03,60.0,1,1,1,5.0,1,2,2,1,1
1,cxflc6al03,60.0,2,1,2,1.0,1,2,1,2,5
1,cxflc6al03,61.0,2,2,1,0.0,2,1,2,1,5
1,cxflc6al03,61.0,2,1,1,0.0,2,1,2,1,1
1,cxflc6al03,62.0,2,2,1,5.0,2,1,2,1,5
1,cxflc6al03,62.0,2,2,2,0.0,1,2,2,1,1
1,cxflc6al03,63.0,2,2,1,0.0,2,1,1,2,1
1,cxflc6al03,63.0,2,1,2,1.0,2,1,1,2,5
1,cxflc6al03,64.0,2,2,1,0.0,1,2,2,1,1
1,cxflc6al03,64.0,1,2,2,0.0,2,1,1,2,5
1,cxflc6al03,65.0,2,2,2,0.0,1,2,1,2,5
1,cxflc6al03,65.0,1,1,2,1.0,1,2,1,2,1
1,cxflc6al03,66.0,2,2,1,0.0,2,1,2,1,5
1,cxflc6al03,66.0,2,2,1,0.0,1,2,2,1,1
1,cxflc6al03,67.0,1,1,1,0.0,2,1,2,1,5
1,cxflc6al03,67.0,1,2,1,0.0,1,2,1,2,1
1,cxflc6al03,68.0,1,2,1,0.0,1,2,2,1,5
1,cxflc6al03,68.0,1,1,1,0.0,1,2,2,1,1
1,cxflc6al03,69.0,2,1,1,0.0,1,2,2,1,1
1,cxflc6al03,69.0,1,1,2,1.0,2,1,1,2,5
1,cxflc6al03,70.0,2,2,2,0.0,2,1,2,1,5
1,cxflc6al03,70.0,1,1,2,1.0,2,1,1,2,1
1,cxflc6al03,71.0,1,1,2,1.0,2,1,1,2,5
1,cxflc6al03,71.0,1,1,2,1.0,2,1,1,2,1
1,cxflc6al03,72.0,2,2,1,0.0,1,2,2,1,1
1,cxflc6al03,72.0,1,1,2,0.0,1,2,2,1,5
1,cxflc6al03,73.0,2,2,1,1.0,2,1,1,2,5
1,cxflc6al03,73.0,2,1,2,0.0,1,2,2,1,1
1,cxflc6al03,74.0,2,2,1,0.0,2,1,2,1,5
1,cxflc6al03,74.0,1,1,1,5.0,1,2,2,1,1
1,cxflc6al03,75.0,2,2,1,0.0,2,1,2,1,1
1,cxflc6al03,75.0,1,2,2,0.0,2,1,1,2,5
1,cxflc6al03,76.0,1,2,2,0.0,1,2,1,2,5
1,cxflc6al03,76.0,1,1,2,5.0,2,1,2,1,1
1,cxflc6al03,77.0,2,2,1,1.0,1,2,1,2,1
1,cxflc6al03,77.0,1,2,1,1.0,1,2,1,2,5
1,cxflc6al03,78.0,1,2,2,0.0,2,1,1,2,1
1,cxflc6al03,78.0,1,1,1,0.0,1,2,2,1,5
1,cxflc6al03,79.0,1,1,1,1.0,1,2,1,2,1
1,cxflc6al03,79.0,2,2,2,0.0,1,2,1,2,5
1,cxflc6al03,80.0,2,2,2,0.0,1,2,2,1,1
1,cxflc6al03,80.0,1,1,1,0.0,2,1,1,2,5
1,cxflc6al03,81.0,1,1,2,5.0,1,2,2,1,1
1,cxflc6al03,81.0,1,2,1,0.0,2,1,1,2,5
1,cxflc6al03,82.0,2,1,2,1.0,2,1,1,2,5
1,cxflc6al03,82.0,2,2,2,5.0,1,2,2,1,1
1,cxflc6al03,83.0,2,2,1,0.0,1,2,2,1,1
1,cxflc6al03,83.0,1,2,2,0.0,1,2,2,1,5
1,cxflc6al03,84.0,2,1,1,0.0,1,2,1,2,5
1,cxflc6al03,84.0,1,1,1,0.0,2,1,2,1,1
1,cxflc6al03,85.0,2,1,2,0.0,2,1,1,2,5
1,cxflc6al03,85.0,2,1,1,1.0,2,1,1,2,1
1,cxflc6al03,86.0,2,2,2,5.0,1,2,2,1,1
1,cxflc6al03,86.0,2,2,2,5.0,1,2,2,1,5
1,cxflc6al03,87.0,1,1,2,5.0,2,1,2,1,5
1,cxflc6al03,87.0,1,2,1,0.0,1,2,1,2,1
1,cxflc6al03,88.0,2,2,2,0.0,2,1,1,2,5
1,cxflc6al03,88.0,1,1,2,0.0,1,2,1,2,1
1,cxflc6al03,89.0,2,1,2,1.0,2,1,1,2,5
1,cxflc6al03,89.0,2,2,1,5.0,1,2,2,1,1
1,cxflc6al03,90.0,1,1,1,5.0,2,1,2,1,1
1,cxflc6al03,90.0,1,2,1,5.0,1,2,2,1,5
1,cxflc6al03,91.0,2,1,2,1.0,2,1,1,2,5
1,cxflc6al03,91.0,1,2,2,1.0,1,2,1,2,1
1,cxflc6al03,92.0,1,1,1,0.0,2,1,2,1,1
1,cxflc6al03,92.0,1,2,2,0.0,2,1,2,1,5
1,cxflc6al03,93.0,2,2,1,1.0,2,1,1,2,1
1,cxflc6al03,93.0,1,1,2,5.0,1,2,2,1,5
1,cxflc6al03,94.0,2,2,2,0.0,2,1,2,1,1
1,cxflc6al03,94.0,2,2,1,1.0,1,2,1,2,5
1,cxflc6al03,95.0,1,1,2,5.0,2,1,2,1,5
1,cxflc6al03,95.0,2,2,2,5.0,1,2,2,1,1
1,cxflc6al03,96.0,2,1,2,5.0,2,1,2,1,1
1,cxflc6al03,96.0,1,2,1,1.0,1,2,1,2,5
1,cxflc6al03,97.0,2,2,2,0.0,1,2,2,1,1
1,cxflc6al03,97.0,1,1,2,0.0,1,2,1,2,5
1,cxflc6al03,98.0,2,1,2,0.0,2,1,1,2,5
1,cxflc6al03,98.0,1,1,2,0.0,2,1,1,2,1
1,cxflc6al03,99.0,2,2,2,1.0,1,2,1,2,5
1,cxflc6al03,99.0,2,1,2,1.0,2,1,1,2,1
1,cxflc6al03,100.0,2,2,2,1.0,1,2,1,2,5
1,cxflc6al03,100.0,2,1,2,1.0,2,1,1,2,1
1,m8ypg5dy03,1.0,2,2,1,1.0,2,1,1,2,1
1,m8ypg5dy03,1.0,2,2,2,0.0,1,2,1,2,5
1,m8ypg5dy03,2.0,2,2,2,0.0,1,2,1,2,5
1,m8ypg5dy03,2.0,2,2,2,5.0,2,1,2,1,1
1,m8ypg5dy03,3.0,1,1,1,5.0,1,2,2,1,5
1,m8ypg5dy03,3.0,1,1,1,0.0,2,1,1,2,1
1,m8ypg5dy03,4.0,1,1,1,0.0,2,1,1,2,1
1,m8ypg5dy03,4.0,1,2,1,0.0,1,2,1,2,5
1,m8ypg5dy03,5.0,2,1,2,0.0,1,2,1,2,1
1,m8ypg5dy03,5.0,1,1,2,0.0,1,2,2,1,5
1,m8ypg5dy03,6.0,1,1,2,0.0,2,1,1,2,1
1,m8ypg5dy03,6.0,2,2,2,5.0,1,2,2,1,5
1,m8ypg5dy03,7.0,2,2,2,0.0,2,1,1,2,5
1,m8ypg5dy03,7.0,1,1,2,0.0,2,1,2,1,1
1,m8ypg5dy03,8.0,1,1,1,5.0,1,2,2,1,1
1,m8ypg5dy03,8.0,1,1,1,5.0,2,1,2,1,5
1,m8ypg5dy03,9.0,2,2,1,0.0,1,2,2,1,1
1,m8ypg5dy03,9.0,1,2,1,0.0,1,2,2,1,5
1,m8ypg5dy03,10.0,2,1,1,1.0,2,1,1,2,1
1,m8ypg5dy03,10.0,1,1,2,0.0,1,2,1,2,5
1,m8ypg5dy03,11.0,2,2,2,0.0,1,2,2,1,1
1,m8ypg5dy03,11.0,2,2,1,0.0,1,2,2,1,5
1,m8ypg5dy03,12.0,1,2,1,1.0,1,2,1,2,5
1,m8ypg5dy03,12.0,2,2,2,0.0,1,2,1,2,1
1,m8ypg5dy03,13.0,2,1,2,5.0,2,1,2,1,5
1,m8ypg5dy03,13.0,1,2,1,0.0,2,1,2,1,1
1,m8ypg5dy03,14.0,2,2,1,0.0,1,2,2,1,5
1,m8ypg5dy03,14.0,1,1,2,5.0,1,2,2,1,1
1,m8ypg5dy03,15.0,1,1,1,1.0,1,2,1,2,5
1,m8ypg5dy03,15.0,2,1,1,0.0,2,1,2,1,1
1,m8ypg5dy03,16.0,2,1,1,0.0,2,1,1,2,5
1,m8ypg5dy03,16.0,2,2,2,1.0,1,2,1,2,1
1,m8ypg5dy03,17.0,1,2,2,5.0,1,2,2,1,5
1,m8ypg5dy03,17.0,1,1,2,0.0,2,1,1,2,1
1,m8ypg5dy03,18.0,2,2,1,0.0,1,2,1,2,5
1,m8ypg5dy03,18.0,2,2,2,0.0,1,2,1,2,1
1,m8ypg5dy03,19.0,2,1,2,1.0,2,1,1,2,1
1,m8ypg5dy03,19.0,2,2,2,5.0,1,2,2,1,5
1,m8ypg5dy03,20.0,2,2,2,5.0,1,2,2,1,1
1,m8ypg5dy03,20.0,2,2,2,1.0,1,2,1,2,5
1,m8ypg5dy03,21.0,2,1,1,0.0,1,2,2,1,5
1,m8ypg5dy03,21.0,1,1,,-1.0,2,1,2,1,1
1,m8ypg5dy03,22.0,2,2,,-1.0,2,1,2,1,5
1,m8ypg5dy03,22.0,,,,-1.0,,,,,1
1,m8ypg5dy03,23.0,2,2,2,5.0,2,1,2,1,1
1,m8ypg5dy03,23.0,2,2,2,5.0,2,1,2,1,5
1,m8ypg5dy03,24.0,2,2,1,1.0,2,1,1,2,5
1,m8ypg5dy03,24.0,2,1,1,1.0,1,2,1,2,1
1,m8ypg5dy03,25.0,2,2,2,5.0,2,1,2,1,1
1,m8ypg5dy03,25.0,1,1,1,1.0,1,2,1,2,5
1,m8ypg5dy03,26.0,2,2,2,0.0,2,1,1,2,1
1,m8ypg5dy03,26.0,1,1,2,0.0,1,2,2,1,5
1,m8ypg5dy03,27.0,1,1,1,0.0,2,1,2,1,1
1,m8ypg5dy03,27.0,2,2,2,5.0,1,2,2,1,5
1,m8ypg5dy03,28.0,2,1,2,5.0,2,1,2,1,1
1,m8ypg5dy03,28.0,2,1,2,5.0,1,2,2,1,5
1,m8ypg5dy03,29.0,1,1,1,1.0,2,1,1,2,5
1,m8ypg5dy03,29.0,1,1,2,1.0,2,1,1,2,1
1,m8ypg5dy03,30.0,1,1,1,0.0,2,1,1,2,5
1,m8ypg5dy03,30.0,1,1,1,5.0,2,1,2,1,1
1,m8ypg5dy03,31.0,1,1,1,1.0,1,2,1,2,1
1,m8ypg5dy03,31.0,1,1,1,5.0,1,2,2,1,5
1,m8ypg5dy03,32.0,2,2,1,0.0,2,1,2,1,5
1,m8ypg5dy03,32.0,1,1,2,0.0,1,2,2,1,1
1,m8ypg5dy03,33.0,2,2,1,5.0,1,2,2,1,1
1,m8ypg5dy03,33.0,1,2,2,1.0,1,2,1,2,5
1,m8ypg5dy03,34.0,2,1,2,0.0,1,2,2,1,5
1,m8ypg5dy03,34.0,1,2,,-1.0,1,2,2,1,1
1,m8ypg5dy03,35.0,1,1,1,5.0,2,1,2,1,5
1,m8ypg5dy03,35.0,1,1,1,5.0,2,1,2,1,1
1,m8ypg5dy03,36.0,2,2,2,1.0,1,2,1,2,5
1,m8ypg5dy03,36.0,2,2,2,1.0,1,2,1,2,1
1,m8ypg5dy03,37.0,1,1,1,0.0,2,1,2,1,5
1,m8ypg5dy03,37.0,1,1,2,0.0,1,2,2,1,1
1,m8ypg5dy03,38.0,1,2,1,5.0,2,1,2,1,1
1,m8ypg5dy03,38.0,1,1,1,1.0,2,1,1,2,5
1,m8ypg5dy03,39.0,1,1,2,0.0,1,2,2,1,1
1,m8ypg5dy03,39.0,1,1,1,5.0,1,2,2,1,5
1,m8ypg5dy03,40.0,1,1,2,0.0,1,2,1,2,5
1,m8ypg5dy03,40.0,2,2,2,0.0,1,2,1,2,1
1,m8ypg5dy03,41.0,2,1,2,5.0,1,2,2,1,1
1,m8ypg5dy03,41.0,2,2,2,1.0,1,2,1,2,5
1,m8ypg5dy03,42.0,2,2,1,0.0,2,1,1,2,1
1,m8ypg5dy03,42.0,1,2,2,0.0,1,2,1,2,5
1,m8ypg5dy03,43.0,2,2,1,0.0,1,2,1,2,5
1,m8ypg5dy03,43.0,2,2,2,5.0,1,2,2,1,1
1,m8ypg5dy03,44.0,2,2,2,0.0,2,1,1,2,1
1,m8ypg5dy03,44.0,2,2,2,5.0,2,1,2,1,5
1,m8ypg5dy03,45.0,2,2,1,0.0,1,2,2,1,5
1,m8ypg5dy03,45.0,1,1,1,1.0,1,2,1,2,1
1,m8ypg5dy03,46.0,1,1,2,1.0,2,1,1,2,1
1,m8ypg5dy03,46.0,2,2,2,1.0,1,2,1,2,5
1,m8ypg5dy03,47.0,1,1,2,5.0,1,2,2,1,5
1,m8ypg5dy03,47.0,2,2,1,0.0,2,1,2,1,1
1,m8ypg5dy03,48.0,2,1,2,5.0,1,2,2,1,5
1,m8ypg5dy03,48.0,1,1,2,0.0,2,1,1,2,1
1,m8ypg5dy03,49.0,2,2,1,1.0,2,1,1,2,1
1,m8ypg5dy03,49.0,2,2,1,0.0,2,1,2,1,5
1,m8ypg5dy03,50.0,2,1,2,5.0,1,2,2,1,5
1,m8ypg5dy03,50.0,2,1,2,5.0,1,2,2,1,1
1,m8ypg5dy03,51.0,1,2,1,0.0,2,1,1,2,5
1,m8ypg5dy03,51.0,2,2,1,0.0,1,2,2,1,1
1,m8ypg5dy03,52.0,2,1,2,0.0,2,1,1,2,5
1,m8ypg5dy03,52.0,2,2,1,5.0,1,2,2,1,1
1,m8ypg5dy03,53.0,2,2,2,1.0,2,1,1,2,5
1,m8ypg5dy03,53.0,2,2,1,1.0,2,1,1,2,1
1,m8ypg5dy03,54.0,1,2,1,0.0,1,2,2,1,1
1,m8ypg5dy03,54.0,2,1,1,5.0,2,1,2,1,5
1,m8ypg5dy03,55.0,1,1,2,0.0,2,1,1,2,1
1,m8ypg5dy03,55.0,2,2,1,0.0,1,2,2,1,5
1,m8ypg5dy03,56.0,1,1,2,0.0,1,2,2,1,5
1,m8ypg5dy03,56.0,2,2,1,0.0,2,1,1,2,1
1,m8ypg5dy03,57.0,1,1,1,5.0,2,1,2,1,5
1,m8ypg5dy03,57.0,1,1,1,5.0,2,1,2,1,1
1,m8ypg5dy03,58.0,1,1,2,0.0,2,1,2,1,5
1,m8ypg5dy03,58.0,2,1,1,5.0,2,1,2,1,1
1,m8ypg5dy03,59.0,2,1,1,0.0,2,1,2,1,5
1,m8ypg5dy03,59.0,1,1,2,0.0,1,2,2,1,1
1,m8ypg5dy03,60.0,2,1,1,1.0,1,2,1,2,5
1,m8ypg5dy03,60.0,1,1,1,0.0,2,1,2,1,1
1,m8ypg5dy03,61.0,2,2,2,0.0,1,2,2,1,1
1,m8ypg5dy03,61.0,1,1,2,0.0,2,1,1,2,5
1,m8ypg5dy03,62.0,1,2,2,0.0,2,1,2,1,1
1,m8ypg5dy03,62.0,2,1,1,5.0,2,1,2,1,5
1,m8ypg5dy03,63.0,1,1,2,5.0,2,1,2,1,1
1,m8ypg5dy03,63.0,2,2,1,0.0,2,1,1,2,5
1,m8ypg5dy03,64.0,2,1,1,0.0,2,1,2,1,5
1,m8ypg5dy03,64.0,1,2,1,5.0,1,2,2,1,1
1,m8ypg5dy03,65.0,1,1,2,1.0,2,1,1,2,5
1,m8ypg5dy03,65.0,2,2,1,1.0,1,2,1,2,1
1,m8ypg5dy03,66.0,1,1,1,0.0,2,1,2,1,1
1,m8ypg5dy03,66.0,1,1,1,1.0,2,1,1,2,5
1,m8ypg5dy03,67.0,2,2,1,0.0,2,1,1,2,1
1,m8ypg5dy03,67.0,2,2,2,0.0,1,2,2,1,5
1,m8ypg5dy03,68.0,2,2,1,0.0,1,2,2,1,5
1,m8ypg5dy03,68.0,2,2,1,0.0,1,2,2,1,1
1,m8ypg5dy03,69.0,1,1,2,0.0,2,1,1,2,5
1,m8ypg5dy03,69.0,1,1,1,5.0,2,1,2,1,1
1,m8ypg5dy03,70.0,2,2,1,1.0,1,2,1,2,1
1,m8ypg5dy03,70.0,1,2,1,1.0,2,1,1,2,5
1,m8ypg5dy03,71.0,2,2,2,5.0,2,1,2,1,5
1,m8ypg5dy03,71.0,1,1,1,0.0,1,2,1,2,1
1,m8ypg5dy03,72.0,1,1,2,0.0,1,2,1,2,5
1,m8ypg5dy03,72.0,2,1,1,0.0,1,2,1,2,1
1,m8ypg5dy03,73.0,2,2,1,0.0,2,1,2,1,5
1,m8ypg5dy03,73.0,2,2,1,1.0,2,1,1,2,1
1,m8ypg5dy03,74.0,1,1,1,1.0,2,1,1,2,1
1,m8ypg5dy03,74.0,1,1,2,1.0,2,1,1,2,5
1,m8ypg5dy03,75.0,1,1,2,0.0,2,1,2,1,5
1,m8ypg5dy03,75.0,1,1,1,0.0,2,1,2,1,1
1,m8ypg5dy03,76.0,1,1,1,0.0,2,1,1,2,1
1,m8ypg5dy03,76.0,2,1,2,0.0,2,1,1,2,5
1,m8ypg5dy03,77.0,2,2,2,5.0,2,1,2,1,1
1,m8ypg5dy03,77.0,2,2,1,0.0,2,1,2,1,5
1,m8ypg5dy03,78.0,1,1,1,0.0,1,2,1,2,1
1,m8ypg5dy03,78.0,1,2,1,5.0,1,2,2,1,5
1,m8ypg5dy03,79.0,2,2,2,0.0,1,2,1,2,5
1,m8ypg5dy03,79.0,2,2,2,0.0,2,1,1,2,1
1,m8ypg5dy03,80.0,2,1,1,0.0,2,1,1,2,5
1,m8ypg5dy03,80.0,2,1,2,0.0,2,1,1,2,1
1,m8ypg5dy03,81.0,1,1,2,0.0,2,1,2,1,1
1,m8ypg5dy03,81.0,1,1,1,5.0,2,1,2,1,5
1,m8ypg5dy03,82.0,1,1,1,5.0,2,1,2,1,1
1,m8ypg5dy03,82.0,2,2,2,0.0,1,2,2,1,5
1,m8ypg5dy03,83.0,1,1,1,0.0,2,1,2,1,1
1,m8ypg5dy03,83.0,2,2,2,0.0,1,2,1,2,5
1,m8ypg5dy03,84.0,1,1,2,0.0,2,1,1,2,1
1,m8ypg5dy03,84.0,2,1,1,1.0,2,1,1,2,5
1,m8ypg5dy03,85.0,1,1,1,0.0,1,2,1,2,5
1,m8ypg5dy03,85.0,1,1,2,0.0,1,2,1,2,1
1,m8ypg5dy03,86.0,2,2,2,5.0,2,1,2,1,1
1,m8ypg5dy03,86.0,2,2,2,0.0,2,1,1,2,5
1,m8ypg5dy03,87.0,1,1,1,1.0,1,2,1,2,1
1,m8ypg5dy03,87.0,2,2,2,1.0,1,2,1,2,5
1,m8ypg5dy03,88.0,2,2,1,0.0,1,2,1,2,1
1,m8ypg5dy03,88.0,2,2,1,0.0,1,2,2,1,5
1,m8ypg5dy03,89.0,2,2,2,5.0,2,1,2,1,5
1,m8ypg5dy03,89.0,2,1,2,1.0,1,2,1,2,1
1,m8ypg5dy03,90.0,2,1,2,0.0,1,2,1,2,5
1,m8ypg5dy03,90.0,1,2,1,1.0,2,1,1,2,1
1,m8ypg5dy03,91.0,1,2,2,0.0,2,1,1,2,1
1,m8ypg5dy03,91.0,1,2,1,1.0,2,1,1,2,5
1,m8ypg5dy03,92.0,1,1,2,0.0,2,1,2,1,5
