day,subject,trial,s1,s2,c,r,stim_l,stim_m,stim_r,stake
2,jp44mldf02,49.0,1,2.0,2,9.0,1,,2,1
2,jp44mldf02,49.0,4,4.0,5,5.0,6,5,4,5
2,jp44mldf02,50.0,1,2.0,2,8.0,1,,2,1
2,jp44mldf02,50.0,4,4.0,5,5.0,6,5,4,5
2,jp44mldf02,51.0,4,4.0,5,2.0,6,4,5,5
2,jp44mldf02,51.0,1,2.0,2,9.0,2,,1,1
2,jp44mldf02,52.0,4,3.0,4,5.0,5,4,6,5
2,jp44mldf02,52.0,2,2.0,4,9.0,3,,4,1
2,jp44mldf02,53.0,2,2.0,4,9.0,3,,4,1
2,jp44mldf02,53.0,3,5.0,3,9.0,3,1,2,5
2,jp44mldf02,54.0,1,2.0,2,6.0,2,,1,1
2,jp44mldf02,54.0,4,3.0,4,8.0,5,4,6,5
2,jp44mldf02,55.0,1,1.0,1,8.0,2,,1,1
2,jp44mldf02,55.0,4,4.0,5,4.0,5,6,4,5
2,jp44mldf02,56.0,4,4.0,5,6.0,5,4,6,5
2,jp44mldf02,56.0,1,1.0,1,8.0,2,,1,1
2,jp44mldf02,57.0,2,2.0,4,1.0,4,,3,1
2,jp44mldf02,57.0,4,4.0,5,6.0,6,5,4,5
2,jp44mldf02,58.0,3,5.0,3,5.0,3,1,2,5
2,jp44mldf02,58.0,1,2.0,2,3.0,2,,1,1
2,jp44mldf02,59.0,3,5.0,3,3.0,2,3,1,5
2,jp44mldf02,59.0,1,2.0,2,3.0,2,,1,1
2,jp44mldf02,60.0,4,3.0,4,1.0,4,6,5,5
2,jp44mldf02,60.0,1,1.0,1,9.0,2,,1,1
2,jp44mldf02,61.0,3,5.0,3,1.0,1,2,3,5
2,jp44mldf02,61.0,2,2.0,4,1.0,4,,3,1
2,jp44mldf02,62.0,4,4.0,5,4.0,4,5,6,5
2,jp44mldf02,62.0,2,2.0,4,3.0,4,,3,1
2,jp44mldf02,63.0,1,2.0,2,3.0,1,,2,1
2,jp44mldf02,63.0,4,4.0,5,5.0,6,4,5,5
2,jp44mldf02,64.0,4,4.0,5,8.0,4,6,5,5
2,jp44mldf02,64.0,2,2.0,4,4.0,4,,3,1
2,jp44mldf02,65.0,1,1.0,1,4.0,1,,2,1
2,jp44mldf02,65.0,3,5.0,3,4.0,2,3,1,5
2,jp44mldf02,66.0,1,2.0,2,3.0,1,,2,1
2,jp44mldf02,66.0,3,5.0,3,5.0,1,3,2,5
2,jp44mldf02,67.0,3,4.0,2,7.0,2,1,3,5
2,jp44mldf02,67.0,2,1.0,3,5.0,3,,4,1
2,jp44mldf02,68.0,4,5.0,6,2.0,4,5,6,5
2,jp44mldf02,68.0,1,2.0,2,4.0,1,,2,1
2,jp44mldf02,69.0,2,1.0,3,6.0,4,,3,1
2,jp44mldf02,69.0,4,3.0,4,5.0,6,4,5,5
2,jp44mldf02,70.0,4,3.0,4,8.0,6,4,5,5
2,jp44mldf02,70.0,1,1.0,1,6.0,2,,1,1
2,jp44mldf02,71.0,4,3.0,4,9.0,5,6,4,5
2,jp44mldf02,71.0,2,2.0,4,4.0,4,,3,1
2,jp44mldf02,72.0,1,1.0,1,7.0,1,,2,1
2,jp44mldf02,72.0,3,3.0,1,6.0,1,3,2,5
2,jp44mldf02,73.0,4,3.0,4,6.0,4,6,5,5
2,jp44mldf02,73.0,2,2.0,4,2.0,4,,3,1
2,jp44mldf02,74.0,2,2.0,4,1.0,3,,4,1
2,jp44mldf02,74.0,3,5.0,3,3.0,1,3,2,5
2,jp44mldf02,75.0,4,3.0,4,9.0,4,6,5,5
2,jp44mldf02,75.0,1,2.0,2,3.0,1,,2,1
2,jp44mldf02,76.0,1,2.0,2,0.0,1,,2,1
2,jp44mldf02,76.0,4,3.0,4,9.0,6,4,5,5
2,jp44mldf02,77.0,2,2.0,4,3.0,3,,4,1
2,jp44mldf02,77.0,4,3.0,4,9.0,6,4,5,5
2,jp44mldf02,78.0,4,3.0,4,9.0,4,5,6,5
2,jp44mldf02,78.0,2,2.0,4,3.0,4,,3,1
2,jp44mldf02,79.0,4,3.0,4,9.0,5,6,4,5
2,jp44mldf02,79.0,1,1.0,1,6.0,1,,2,1
2,jp44mldf02,80.0,2,2.0,4,1.0,4,,3,1
2,jp44mldf02,80.0,4,3.0,4,7.0,5,4,6,5
2,jp44mldf02,81.0,2,2.0,4,2.0,3,,4,1
2,jp44mldf02,81.0,4,3.0,4,6.0,4,6,5,5
2,jp44mldf02,82.0,2,2.0,4,1.0,3,,4,1
2,jp44mldf02,82.0,3,3.0,1,4.0,1,3,2,5
2,jp44mldf02,83.0,3,3.0,1,7.0,3,1,2,5
2,jp44mldf02,83.0,1,2.0,2,0.0,2,,1,1
2,jp44mldf02,84.0,2,2.0,4,0.0,3,,4,1
2,jp44mldf02,84.0,3,3.0,1,4.0,3,2,1,5
2,jp44mldf02,85.0,2,2.0,4,1.0,4,,3,1
2,jp44mldf02,85.0,3,3.0,1,1.0,1,3,2,5
2,jp44mldf02,86.0,1,2.0,2,3.0,1,,2,1
2,jp44mldf02,86.0,4,4.0,5,3.0,6,5,4,5
2,jp44mldf02,87.0,3,4.0,2,3.0,2,1,3,5
2,jp44mldf02,87.0,1,1.0,1,0.0,2,,1,1
2,jp44mldf02,88.0,1,2.0,2,2.0,2,,1,1
2,jp44mldf02,88.0,4,3.0,4,2.0,6,4,5,5
2,jp44mldf02,89.0,1,2.0,2,3.0,2,,1,1
2,jp44mldf02,89.0,4,4.0,5,4.0,4,5,6,5
2,jp44mldf02,90.0,3,5.0,3,4.0,3,1,2,5
2,jp44mldf02,90.0,2,1.0,3,2.0,4,,3,1
2,jp44mldf02,91.0,2,1.0,3,3.0,3,,4,1
2,jp44mldf02,91.0,3,4.0,2,3.0,3,1,2,5
2,jp44mldf02,92.0,4,5.0,6,4.0,5,6,4,5
2,jp44mldf02,92.0,2,1.0,3,5.0,4,,3,1
2,jp44mldf02,93.0,3,5.0,3,6.0,1,2,3,5
2,jp44mldf02,93.0,1,2.0,2,3.0,2,,1,1
2,jp44mldf02,94.0,2,1.0,3,3.0,3,,4,1
2,jp44mldf02,94.0,4,4.0,5,6.0,5,4,6,5
2,jp44mldf02,95.0,2,1.0,3,1.0,4,,3,1
2,jp44mldf02,95.0,4,4.0,5,9.0,6,4,5,5
2,jp44mldf02,96.0,2,1.0,3,2.0,4,,3,1
2,jp44mldf02,96.0,3,5.0,3,4.0,3,2,1,5
2,jp44mldf02,97.0,4,4.0,5,9.0,5,4,6,5
2,jp44mldf02,97.0,1,2.0,2,2.0,1,,2,1
2,jp44mldf02,98.0,4,4.0,5,9.0,4,6,5,5
2,jp44mldf02,98.0,1,2.0,2,0.0,1,,2,1
2,jp44mldf02,99.0,4,4.0,5,9.0,4,6,5,5
2,jp44mldf02,99.0,2,1.0,3,1.0,3,,4,1
2,jp44mldf02,100.0,1,2.0,2,1.0,1,,2,1
2,jp44mldf02,100.0,3,5.0,3,7.0,2,3,1,5
2,ypoak40502,1.0,3,5.0,3,2.0,3,2,1,5
2,ypoak40502,1.0,1,1.0,1,-1.0,1,,2,1
2,ypoak40502,2.0,3,3.0,1,9.0,2,1,3,5
2,ypoak40502,2.0,1,2.0,2,4.0,2,,1,1
2,ypoak40502,3.0,3,3.0,1,9.0,3,2,1,5
2,ypoak40502,3.0,1,2.0,2,5.0,2,,1,1
2,ypoak40502,4.0,3,5.0,3,0.0,1,2,3,5
2,ypoak40502,4.0,1,2.0,2,6.0,2,,1,1
2,ypoak40502,5.0,4,4.0,5,9.0,6,4,5,5
2,ypoak40502,5.0,2,1.0,3,3.0,4,,3,1
2,ypoak40502,6.0,4,5.0,6,0.0,4,5,6,5
2,ypoak40502,6.0,1,2.0,2,3.0,1,,2,1
2,ypoak40502,7.0,4,5.0,6,0.0,6,5,4,5
2,ypoak40502,7.0,2,2.0,4,4.0,4,,3,1
2,ypoak40502,8.0,1,2.0,2,4.0,2,,1,1
2,ypoak40502,8.0,3,4.0,2,3.0,2,3,1,5
2,ypoak40502,9.0,3,3.0,1,6.0,1,2,3,5
2,ypoak40502,9.0,2,1.0,3,0.0,4,,3,1
2,ypoak40502,10.0,3,4.0,2,3.0,3,1,2,5
2,ypoak40502,10.0,1,1.0,1,1.0,1,,2,1
2,ypoak40502,11.0,1,2.0,2,4.0,2,,1,1
2,ypoak40502,11.0,3,3.0,1,6.0,2,3,1,5
2,ypoak40502,12.0,4,4.0,5,1.0,4,6,5,5
2,ypoak40502,12.0,2,1.0,3,0.0,3,,4,1
2,ypoak40502,13.0,1,2.0,2,5.0,2,,1,1
2,ypoak40502,13.0,3,3.0,1,0.0,1,2,3,5
2,ypoak40502,14.0,2,2.0,4,2.0,4,,3,1
2,ypoak40502,14.0,3,3.0,1,1.0,3,2,1,5
2,ypoak40502,15.0,4,5.0,6,5.0,4,5,6,5
2,ypoak40502,15.0,1,1.0,1,1.0,2,,1,1
2,ypoak40502,16.0,2,2.0,4,2.0,4,,3,1
2,ypoak40502,16.0,3,3.0,1,3.0,2,1,3,5
2,ypoak40502,17.0,1,1.0,1,1.0,2,,1,1
2,ypoak40502,17.0,3,5.0,3,2.0,2,1,3,5
2,ypoak40502,18.0,4,3.0,4,9.0,5,6,4,5
2,ypoak40502,18.0,1,1.0,1,4.0,2,,1,1
2,ypoak40502,19.0,1,2.0,2,0.0,1,,2,1
2,ypoak40502,19.0,4,4.0,5,0.0,5,4,6,5
2,ypoak40502,20.0,4,3.0,4,9.0,4,6,5,5
2,ypoak40502,20.0,1,2.0,2,0.0,2,,1,1
2,ypoak40502,21.0,4,5.0,6,3.0,6,4,5,5
2,ypoak40502,21.0,2,2.0,4,1.0,3,,4,1
2,ypoak40502,22.0,4,5.0,6,2.0,6,5,4,5
2,ypoak40502,22.0,2,2.0,4,0.0,4,,3,1
2,ypoak40502,23.0,2,2.0,4,1.0,4,,3,1
2,ypoak40502,23.0,4,5.0,6,0.0,6,4,5,5
2,ypoak40502,24.0,2,2.0,4,0.0,4,,3,1
2,ypoak40502,24.0,3,5.0,3,0.0,3,2,1,5
2,ypoak40502,25.0,4,4.0,5,3.0,6,4,5,5
2,ypoak40502,25.0,2,1.0,3,9.0,4,,3,1
2,ypoak40502,26.0,2,1.0,3,8.0,4,,3,1
2,ypoak40502,26.0,3,5.0,3,0.0,2,1,3,5
2,ypoak40502,27.0,2,2.0,4,0.0,3,,4,1
2,ypoak40502,27.0,4,3.0,4,9.0,6,5,4,5
2,ypoak40502,28.0,4,3.0,4,9.0,4,6,5,5
2,ypoak40502,28.0,1,2.0,2,1.0,1,,2,1
2,ypoak40502,29.0,1,1.0,1,9.0,1,,2,1
2,ypoak40502,29.0,3,4.0,2,1.0,2,3,1,5
2,ypoak40502,30.0,2,2.0,4,9.0,4,,3,1
2,ypoak40502,30.0,4,5.0,6,0.0,5,4,6,5
2,ypoak40502,31.0,3,5.0,3,0.0,3,2,1,5
2,ypoak40502,31.0,1,1.0,1,9.0,2,,1,1
2,ypoak40502,32.0,3,3.0,1,1.0,3,2,1,5
2,ypoak40502,32.0,1,1.0,1,9.0,2,,1,1
2,ypoak40502,33.0,4,4.0,5,1.0,4,6,5,5
2,ypoak40502,33.0,2,2.0,4,6.0,3,,4,1
2,ypoak40502,34.0,2,1.0,3,9.0,3,,4,1
2,ypoak40502,34.0,4,3.0,4,3.0,4,5,6,5
2,ypoak40502,35.0,2,1.0,3,9.0,3,,4,1
2,ypoak40502,35.0,4,4.0,5,0.0,5,6,4,5
2,ypoak40502,36.0,4,4.0,5,0.0,5,6,4,5
2,ypoak40502,36.0,1,2.0,2,9.0,2,,1,1
2,ypoak40502,37.0,1,2.0,2,9.0,2,,1,1
2,ypoak40502,37.0,4,5.0,6,9.0,6,5,4,5
2,ypoak40502,38.0,1,2.0,2,-1.0,2,,1,1
2,ypoak40502,38.0,3,,,-1.0,1,2,3,5
2,ypoak40502,39.0,3,5.0,3,4.0,3,1,2,5
2,ypoak40502,39.0,2,2.0,4,7.0,3,,4,1
2,ypoak40502,40.0,1,2.0,2,7.0,2,,1,1
2,ypoak40502,40.0,3,3.0,1,6.0,3,2,1,5
2,ypoak40502,41.0,2,2.0,4,4.0,3,,4,1
2,ypoak40502,41.0,3,3.0,1,7.0,2,3,1,5
2,ypoak40502,42.0,3,5.0,3,9.0,1,2,3,5
2,ypoak40502,42.0,1,2.0,2,3.0,2,,1,1
2,ypoak40502,43.0,4,5.0,6,6.0,6,4,5,5
2,ypoak40502,43.0,2,1.0,3,5.0,3,,4,1
2,ypoak40502,44.0,4,5.0,6,5.0,6,4,5,5
2,ypoak40502,44.0,1,2.0,2,2.0,1,,2,1
2,ypoak40502,45.0,2,2.0,4,0.0,4,,3,1
2,ypoak40502,45.0,3,4.0,2,7.0,1,3,2,5
2,ypoak40502,46.0,2,2.0,4,0.0,4,,3,1
2,ypoak40502,46.0,4,3.0,4,9.0,6,5,4,5
2,ypoak40502,47.0,3,4.0,2,8.0,2,3,1,5
2,ypoak40502,47.0,2,1.0,3,2.0,3,,4,1
2,ypoak40502,48.0,4,5.0,6,2.0,6,4,5,5
2,ypoak40502,48.0,1,2.0,2,0.0,1,,2,1
2,ypoak40502,49.0,1,2.0,2,0.0,2,,1,1
2,ypoak40502,49.0,3,4.0,2,9.0,2,1,3,5
2,ypoak40502,50.0,4,5.0,6,3.0,6,5,4,5
2,ypoak40502,50.0,2,1.0,3,6.0,3,,4,1
2,ypoak40502,51.0,2,2.0,4,1.0,4,,3,1
2,ypoak40502,51.0,4,3.0,4,7.0,4,6,5,5
2,ypoak40502,52.0,2,1.0,3,6.0,3,,4,1
2,ypoak40502,52.0,4,4.0,5,4.0,5,4,6,5
2,ypoak40502,53.0,3,5.0,3,5.0,3,2,1,5
2,ypoak40502,53.0,2,1.0,3,4.0,3,,4,1
2,ypoak40502,54.0,2,2.0,4,7.0,4,,3,1
2,ypoak40502,54.0,4,5.0,6,7.0,6,5,4,5
2,ypoak40502,55.0,4,3.0,4,9.0,4,5,6,5
2,ypoak40502,55.0,1,1.0,1,1.0,1,,2,1
2,ypoak40502,56.0,1,1.0,1,3.0,1,,2,1
2,ypoak40502,56.0,3,5.0,3,5.0,3,2,1,5
2,ypoak40502,57.0,4,4.0,5,9.0,5,4,6,5
2,ypoak40502,57.0,2,2.0,4,9.0,4,,3,1
2,ypoak40502,58.0,2,1.0,3,2.0,3,,4,1
2,ypoak40502,58.0,4,5.0,6,5.0,6,4,5,5
2,ypoak40502,59.0,3,3.0,1,9.0,1,2,3,5
2,ypoak40502,59.0,1,1.0,1,0.0,1,,2,1
2,ypoak40502,60.0,1,2.0,2,9.0,2,,1,1
2,ypoak40502,60.0,4,5.0,6,3.0,6,4,5,5
2,ypoak40502,61.0,2,1.0,3,0.0,3,,4,1
2,ypoak40502,61.0,4,5.0,6,5.0,6,5,4,5
2,ypoak40502,62.0,1,2.0,2,8.0,2,,1,1
2,ypoak40502,62.0,4,4.0,5,1.0,5,6,4,5
2,ypoak40502,63.0,2,1.0,3,1.0,3,,4,1
2,ypoak40502,63.0,3,4.0,2,0.0,1,3,2,5
2,ypoak40502,64.0,4,4.0,5,2.0,5,4,6,5
2,ypoak40502,64.0,1,1.0,1,4.0,1,,2,1
2,ypoak40502,65.0,1,1.0,1,2.0,2,,1,1
2,ypoak40502,65.0,4,3.0,4,9.0,5,6,4,5
2,ypoak40502,66.0,3,4.0,2,1.0,3,1,2,5
2,ypoak40502,66.0,2,1.0,3,0.0,4,,3,1
2,ypoak40502,67.0,3,4.0,2,4.0,2,1,3,5
2,ypoak40502,67.0,1,1.0,1,0.0,2,,1,1
2,ypoak40502,68.0,2,2.0,4,9.0,4,,3,1
2,ypoak40502,68.0,3,4.0,2,3.0,3,1,2,5
2,ypoak40502,69.0,4,5.0,6,9.0,4,5,6,5
2,ypoak40502,69.0,1,2.0,2,8.0,1,,2,1
2,ypoak40502,70.0,2,2.0,4,7.0,3,,4,1
2,ypoak40502,70.0,4,5.0,6,7.0,5,4,6,5
2,ypoak40502,71.0,4,5.0,6,6.0,6,4,5,5
2,ypoak40502,71.0,1,1.0,1,0.0,2,,1,1
2,ypoak40502,72.0,1,1.0,1,0.0,2,,1,1
2,ypoak40502,72.0,4,5.0,6,3.0,6,5,4,5
2,ypoak40502,73.0,4,4.0,5,5.0,5,6,4,5
2,ypoak40502,73.0,1,2.0,2,9.0,2,,1,1
2,ypoak40502,74.0,3,3.0,1,6.0,1,3,2,5
2,ypoak40502,74.0,1,2.0,2,9.0,2,,1,1
2,ypoak40502,75.0,1,2.0,2,8.0,2,,1,1
2,ypoak40502,75.0,4,3.0,4,7.0,4,6,5,5
2,ypoak40502,76.0,1,1.0,1,0.0,1,,2,1
2,ypoak40502,76.0,4,5.0,6,7.0,6,5,4,5
2,ypoak40502,77.0,3,4.0,2,1.0,2,3,1,5
2,ypoak40502,77.0,2,1.0,3,1.0,3,,4,1
2,ypoak40502,78.0,4,3.0,4,9.0,4,5,6,5
2,ypoak40502,78.0,2,2.0,4,7.0,4,,3,1
2,ypoak40502,79.0,2,2.0,4,6.0,4,,3,1
2,ypoak40502,79.0,4,3.0,4,7.0,4,5,6,5
2,ypoak40502,80.0,4,4.0,5,2.0,5,6,4,5
2,ypoak40502,80.0,2,1.0,3,6.0,3,,4,1
2,ypoak40502,81.0,1,1.0,1,5.0,1,,2,1
2,ypoak40502,81.0,4,3.0,4,6.0,4,6,5,5
2,ypoak40502,82.0,3,5.0,3,6.0,3,1,2,5
2,ypoak40502,82.0,1,2.0,2,9.0,2,,1,1
2,ypoak40502,83.0,1,1.0,1,5.0,2,,1,1
2,ypoak40502,83.0,3,4.0,2,3.0,2,3,1,5
2,ypoak40502,84.0,4,3.0,4,9.0,4,6,5,5
2,ypoak40502,84.0,1,1.0,1,3.0,1,,2,1
2,ypoak40502,85.0,2,2.0,4,8.0,4,,3,1
2,ypoak40502,85.0,4,4.0,5,4.0,5,4,6,5
2,ypoak40502,86.0,4,3.0,4,6.0,4,6,5,5
2,ypoak40502,86.0,1,1.0,1,2.0,1,,2,1
2,ypoak40502,87.0,2,2.0,4,7.0,4,,3,1
2,ypoak40502,87.0,4,5.0,6,0.0,6,4,5,5
2,ypoak40502,88.0,4,5.0,6,0.0,6,5,4,5
2,ypoak40502,88.0,2,1.0,3,5.0,3,,4,1
2,ypoak40502,89.0,1,1.0,1,9.0,2,,1,1
2,ypoak40502,89.0,3,3.0,1,1.0,1,2,3,5
2,ypoak40502,90.0,4,5.0,6,1.0,4,5,6,5
2,ypoak40502,90.0,1,2.0,2,5.0,1,,2,1
2,ypoak40502,91.0,2,1.0,3,9.0,4,,3,1
2,ypoak40502,91.0,3,3.0,1,0.0,2,3,1,5
2,ypoak40502,92.0,3,5.0,3,1.0,3,2,1,5
2,ypoak40502,92.0,2,1.0,3,9.0,4,,3,1
2,ypoak40502,93.0,3,4.0,2,4.0,1,3,2,5
2,ypoak40502,93.0,1,1.0,1,9.0,2,,1,1
2,ypoak40502,94.0,4,4.0,5,2.0,6,4,5,5
2,ypoak40502,94.0,1,2.0,2,0.0,1,,2,1
2,ypoak40502,95.0,1,2.0,2,2.0,2,,1,1
2,ypoak40502,95.0,3,5.0,3,0.0,2,1,3,5
2,ypoak40502,96.0,2,1.0,3,5.0,3,,4,1
2,ypoak40502,96.0,3,4.0,2,1.0,2,3,1,5
2,ypoak40502,97.0,3,3.0,1,0.0,2,3,1,5
2,ypoak40502,97.0,2,1.0,3,6.0,3,,4,1
2,ypoak40502,98.0,2,1.0,3,4.0,4,,3,1
2,ypoak40502,98.0,3,3.0,1,0.0,1,2,3,5
2,ypoak40502,99.0,4,3.0,4,0.0,6,5,4,5
2,ypoak40502,99.0,2,1.0,3,4.0,4,,3,1
2,ypoak40502,100.0,2,2.0,4,5.0,3,,4,1
2,ypoak40502,100.0,4,3.0,4,0.0,6,5,4,5
2,y78zb8c702,1.0,2,1.0,3,4.0,3,,4,1
2,y78zb8c702,1.0,4,4.0,5,5.0,4,6,5,5
2,y78zb8c702,2.0,4,5.0,6,6.0,4,5,6,5
2,y78zb8c702,2.0,1,2.0,2,3.0,2,,1,1
2,y78zb8c702,3.0,2,2.0,4,3.0,3,,4,1
2,y78zb8c702,3.0,4,4.0,5,3.0,6,5,4,5
2,y78zb8c702,4.0,1,2.0,2,5.0,2,,1,1
2,y78zb8c702,4.0,4,4.0,5,1.0,4,5,6,5
2,y78zb8c702,5.0,3,4.0,2,0.0,3,1,2,5
2,y78zb8c702,5.0,2,1.0,3,2.0,4,,3,1
2,y78zb8c702,6.0,4,5.0,6,6.0,5,4,6,5
2,y78zb8c702,6.0,1,1.0,1,7.0,2,,1,1
2,y78zb8c702,7.0,1,1.0,1,5.0,2,,1,1
2,y78zb8c702,7.0,3,5.0,3,6.0,2,1,3,5
2,y78zb8c702,8.0,4,5.0,6,7.0,4,5,6,5
2,y78zb8c702,8.0,1,2.0,2,9.0,2,,1,1
2,y78zb8c702,9.0,3,5.0,3,8.0,3,1,2,5
2,y78zb8c702,9.0,2,2.0,4,7.0,3,,4,1
2,y78zb8c702,10.0,3,5.0,3,9.0,1,2,3,5
2,y78zb8c702,10.0,2,2.0,4,9.0,3,,4,1
2,y78zb8c702,11.0,4,3.0,4,0.0,6,5,4,5
2,y78zb8c702,11.0,1,1.0,1,1.0,1,,2,1
2,y78zb8c702,12.0,4,5.0,6,8.0,4,5,6,5
2,y78zb8c702,12.0,2,1.0,3,2.0,4,,3,1
2,y78zb8c702,13.0,3,5.0,3,4.0,2,1,3,5
2,y78zb8c702,13.0,2,2.0,4,8.0,3,,4,1
2,y78zb8c702,14.0,1,2.0,2,9.0,1,,2,1
2,y78zb8c702,14.0,4,3.0,4,1.0,6,5,4,5
2,y78zb8c702,15.0,4,3.0,4,2.0,6,5,4,5
2,y78zb8c702,15.0,1,1.0,1,2.0,1,,2,1
2,y78zb8c702,16.0,3,4.0,2,5.0,3,2,1,5
2,y78zb8c702,16.0,2,2.0,4,9.0,4,,3,1
2,y78zb8c702,17.0,1,1.0,1,2.0,2,,1,1
2,y78zb8c702,17.0,4,4.0,5,6.0,5,4,6,5
2,y78zb8c702,18.0,1,2.0,2,9.0,1,,2,1
2,y78zb8c702,18.0,3,3.0,1,0.0,1,3,2,5
2,y78zb8c702,19.0,4,5.0,6,0.0,5,4,6,5
2,y78zb8c702,19.0,2,1.0,3,2.0,4,,3,1
2,y78zb8c702,20.0,2,1.0,3,3.0,3,,4,1
2,y78zb8c702,20.0,3,4.0,2,4.0,1,3,2,5
2,y78zb8c702,21.0,2,2.0,4,6.0,3,,4,1
2,y78zb8c702,21.0,3,5.0,3,0.0,3,1,2,5
2,y78zb8c702,22.0,3,5.0,3,0.0,1,2,3,5
2,y78zb8c702,22.0,1,1.0,1,1.0,2,,1,1
2,y78zb8c702,23.0,1,1.0,1,1.0,1,,2,1
2,y78zb8c702,23.0,4,3.0,4,0.0,6,5,4,5
2,y78zb8c702,24.0,1,1.0,1,0.0,2,,1,1
2,y78zb8c702,24.0,4,5.0,6,4.0,4,5,6,5
2,y78zb8c702,25.0,3,4.0,2,8.0,1,3,2,5
2,y78zb8c702,25.0,1,2.0,2,7.0,1,,2,1
2,y78zb8c702,26.0,2,1.0,3,1.0,3,,4,1
2,y78zb8c702,26.0,4,3.0,4,0.0,4,6,5,5
2,y78zb8c702,27.0,4,5.0,6,9.0,5,4,6,5
2,y78zb8c702,27.0,2,1.0,3,0.0,3,,4,1
2,y78zb8c702,28.0,2,2.0,4,1.0,4,,3,1
2,y78zb8c702,28.0,4,3.0,4,0.0,6,5,4,5
2,y78zb8c702,29.0,3,4.0,2,7.0,2,3,1,5
2,y78zb8c702,29.0,1,1.0,1,0.0,2,,1,1
2,y78zb8c702,30.0,2,2.0,4,3.0,4,,3,1
2,y78zb8c702,30.0,3,5.0,3,9.0,2,1,3,5
2,y78zb8c702,31.0,4,3.0,4,6.0,5,6,4,5
2,y78zb8c702,31.0,1,2.0,2,2.0,1,,2,1
2,y78zb8c702,32.0,4,5.0,6,9.0,6,4,5,5
2,y78zb8c702,32.0,2,1.0,3,0.0,4,,3,1
2,y78zb8c702,33.0,4,5.0,6,9.0,6,4,5,5
2,y78zb8c702,33.0,2,2.0,4,7.0,4,,3,1
2,y78zb8c702,34.0,1,2.0,2,5.0,2,,1,1
2,y78zb8c702,34.0,4,4.0,5,2.0,5,6,4,5
2,y78zb8c702,35.0,3,4.0,2,4.0,1,3,2,5
2,y78zb8c702,35.0,1,1.0,1,0.0,2,,1,1
2,y78zb8c702,36.0,3,3.0,1,9.0,1,2,3,5
2,y78zb8c702,36.0,1,2.0,2,6.0,2,,1,1
2,y78zb8c702,37.0,1,1.0,1,7.0,2,,1,1
2,y78zb8c702,37.0,3,3.0,1,9.0,2,3,1,5
2,y78zb8c702,38.0,2,2.0,4,9.0,3,,4,1
2,y78zb8c702,38.0,4,4.0,5,3.0,4,6,5,5
2,y78zb8c702,39.0,1,1.0,1,5.0,2,,1,1
2,y78zb8c702,39.0,4,3.0,4,4.0,6,5,4,5
2,y78zb8c702,40.0,3,5.0,3,5.0,3,1,2,5
2,y78zb8c702,40.0,2,1.0,3,2.0,3,,4,1
2,y78zb8c702,41.0,4,5.0,6,9.0,5,4,6,5
2,y78zb8c702,41.0,1,1.0,1,0.0,2,,1,1
2,y78zb8c702,42.0,2,1.0,3,0.0,3,,4,1
2,y78zb8c702,42.0,3,5.0,3,8.0,3,1,2,5
2,y78zb8c702,43.0,1,1.0,1,1.0,2,,1,1
2,y78zb8c702,43.0,3,3.0,1,9.0,3,2,1,5
2,y78zb8c702,44.0,4,3.0,4,9.0,4,5,6,5
2,y78zb8c702,44.0,1,1.0,1,0.0,1,,2,1
2,y78zb8c702,45.0,2,1.0,3,1.0,3,,4,1
2,y78zb8c702,45.0,3,3.0,1,9.0,1,2,3,5
2,y78zb8c702,46.0,4,4.0,5,1.0,5,6,4,5
2,y78zb8c702,46.0,2,1.0,3,0.0,4,,3,1
2,y78zb8c702,47.0,3,3.0,1,8.0,1,3,2,5
2,y78zb8c702,47.0,1,2.0,2,6.0,1,,2,1
2,y78zb8c702,48.0,1,2.0,2,5.0,1,,2,1
2,y78zb8c702,48.0,3,3.0,1,6.0,2,3,1,5
2,y78zb8c702,49.0,1,2.0,2,9.0,1,,2,1
2,y78zb8c702,49.0,4,3.0,4,6.0,4,5,6,5
2,y78zb8c702,50.0,2,1.0,3,1.0,4,,3,1
2,y78zb8c702,50.0,4,4.0,5,1.0,4,6,5,5
2,y78zb8c702,51.0,2,1.0,3,1.0,3,,4,1
2,y78zb8c702,51.0,4,3.0,4,6.0,4,5,6,5
2,y78zb8c702,52.0,1,1.0,1,0.0,2,,1,1
2,y78zb8c702,52.0,4,5.0,6,0.0,6,4,5,5
2,y78zb8c702,53.0,1,2.0,2,5.0,1,,2,1
2,y78zb8c702,53.0,3,5.0,3,0.0,1,2,3,5
2,y78zb8c702,54.0,3,3.0,1,8.0,3,2,1,5
2,y78zb8c702,54.0,1,1.0,1,0.0,2,,1,1
2,y78zb8c702,55.0,4,4.0,5,1.0,6,4,5,5
2,y78zb8c702,55.0,2,2.0,4,6.0,4,,3,1
2,y78zb8c702,56.0,4,4.0,5,1.0,5,6,4,5
2,y78zb8c702,56.0,2,2.0,4,6.0,4,,3,1
2,y78zb8c702,57.0,1,2.0,2,6.0,2,,1,1
2,y78zb8c702,57.0,4,4.0,5,2.0,6,4,5,5
2,y78zb8c702,58.0,2,2.0,4,4.0,4,,3,1
2,y78zb8c702,58.0,3,3.0,1,9.0,1,3,2,5
2,y78zb8c702,59.0,2,2.0,4,2.0,3,,4,1
2,y78zb8c702,59.0,4,5.0,6,4.0,4,5,6,5
